Wavelength(nm),Intensity
422.99340000000007,8.307103523809523
423.2538999999999,8.397397904761906
423.51429999999993,8.642778619047618
423.7748,8.601925476190477
424.0352000000001,8.509029333333336
424.2956999999999,8.48326819047619
424.5560999999999,8.64694280952381
424.8166,8.696122904761904
425.0770000000001,8.584751523809523
425.3374000000002,8.556127999999998
425.59779999999984,8.567577095238095
425.8581999999999,8.52828519047619
426.1185999999999,8.588654714285713
426.379,8.674004714285713
426.63929999999993,8.81920380952381
426.89970000000005,8.863700428571427
427.15999999999997,9.037002190476192
427.4203999999999,9.103095809523811
427.6807,9.093468285714286
427.9411,9.146030904761904
428.20140000000004,9.17933942857143
428.46169999999995,8.940723666666669
428.72199999999987,8.929273857142858
428.98229999999984,8.776788904761904
429.24259999999975,8.850689952380952
429.5029000000002,8.837679285714287
429.7632000000001,8.88139423809524
430.0235000000001,8.887119428571427
430.28370000000007,8.918084666666665
430.544,8.871506761904762
430.8041999999998,9.025813238095239
431.06450000000024,9.023211190476193
431.3247,9.161123285714284
431.58489999999995,9.111424476190475
431.8451000000002,9.090346380952381
432.1054000000002,9.256881904761904
432.3656,9.201716714285714
432.6257999999999,9.252199285714287
432.8859000000001,9.15644
433.14610000000005,9.03127714285714
433.40629999999993,8.995107333333333
433.6665,9.042206571428572
433.9265999999999,9.03075723809524
434.1868000000001,8.844183476190478
434.4469,8.776268333333334
434.70700000000016,8.737496761904762
434.96709999999996,8.77210504761905
435.2273000000002,8.734114047619048
435.4874,8.571480285714285
435.7475000000001,8.749206190476189
436.0076,8.830132523809523
436.26770000000016,8.940463095238094
436.5276999999999,8.953213333333332
436.78779999999995,9.016185285714284
437.04789999999986,9.194171142857144
437.3078999999999,9.380744761904761
437.5680000000001,9.551964333333332
437.8279999999998,9.638615904761906
438.0879999999999,9.871246238095237
438.34800000000007,9.937860047619049
438.6081000000001,10.071870714285714
438.86809999999986,10.38126495238095
439.1281,10.461670142857141
439.3881,10.383866904761906
439.648,10.51007014285714
439.9080000000001,10.608952142857143
440.16799999999984,10.606609428571428
440.42789999999997,10.631850333333333
440.6879,10.767680714285719
440.94780000000003,10.934738476190475
441.2078,11.044287285714285
441.46770000000004,11.149935095238096
441.72760000000005,11.035439238095236
441.98750000000007,11.31673057142857
442.2474000000001,11.328180571428572
442.5073000000001,11.458028571428569
442.7672000000001,11.64668342857143
443.02710000000013,11.70522904761905
443.2870000000001,11.685975333333333
443.5469,11.626124952380954
443.8067,11.723966761904764
444.0666,11.855374666666668
444.32640000000004,11.923029809523808
444.5861999999999,11.96752523809524
444.84609999999986,12.06822761904762
445.1059000000002,12.174656190476188
445.3657000000001,12.422899047619048
445.6255,12.518397142857147
445.88530000000003,12.62144142857143
446.1450999999999,12.86838523809524
446.4048999999998,12.969347619047618
446.66459999999995,12.957637142857141
446.9244,13.077856190476192
